time,x,y,z,yaw,v_x,v_y,v_z
19.910000,-0.061573,13.419212,0.000000,-1.578877,2.719715,-0.006736,0.000000
19.920000,-0.061860,13.392016,0.000000,-1.573507,2.760798,0.049510,0.000000
19.930000,-0.061440,13.364407,0.000000,-1.578025,2.794510,0.003445,0.000000
19.940000,-0.061608,13.336463,0.000000,-1.572546,2.835432,0.058755,0.000000
19.950000,-0.061070,13.308107,0.000000,-1.576968,2.869218,0.012672,0.000000
19.960000,-0.061120,13.279415,0.000000,-1.571386,2.909965,0.066982,0.000000
19.970000,-0.060467,13.250315,0.000000,-1.575716,2.943882,0.020800,0.000000
19.980000,-0.060404,13.220875,0.000000,-1.570036,2.984438,0.074052,0.000000
19.990000,-0.059641,13.191031,0.000000,-1.574281,3.018549,0.027690,0.000000
20.000000,-0.059469,13.160845,0.000000,-1.568510,3.058896,0.079833,0.000000
20.010000,-0.058601,13.130258,0.000000,-1.572676,3.093270,0.033208,0.000000
20.020000,-0.058327,13.099325,0.000000,-1.566823,3.133390,0.084201,0.000000
20.030000,-0.057361,13.067995,0.000000,-1.570917,3.168098,0.037232,0.000000
20.040000,-0.056992,13.036314,0.000000,-1.564994,3.207972,0.087045,0.000000
20.050000,-0.055936,13.004239,0.000000,-1.569027,3.243094,0.039656,0.000000
20.060000,-0.055482,12.971809,0.000000,-1.563046,3.282701,0.088279,0.000000
20.070000,-0.054344,12.938990,0.000000,-1.567032,3.318318,0.040410,0.000000
20.080000,-0.053815,12.905809,0.000000,-1.561013,3.357641,0.087856,0.000000
20.090000,-0.052608,12.872242,0.000000,-1.564969,3.393831,0.039470,0.000000
20.100000,-0.052016,12.838307,0.000000,-1.558932,3.432856,0.085779,0.000000
20.110000,-0.050751,12.803991,0.000000,-1.562881,3.469684,0.036877,0.000000
20.120000,-0.050108,12.769298,0.000000,-1.556852,3.508404,0.082119,0.000000
20.130000,-0.048797,12.734229,0.000000,-1.560818,3.545912,0.032750,0.000000
20.140000,-0.048116,12.698775,0.000000,-1.554826,3.584327,0.077025,0.000000
20.150000,-0.046773,12.662948,0.000000,-1.558838,3.622519,0.027300,0.000000
20.160000,-0.046067,12.626729,0.000000,-1.552912,3.660643,0.070732,0.000000
20.170000,-0.044705,12.590141,0.000000,-1.557000,3.699478,0.020822,0.000000
20.180000,-0.043987,12.553153,0.000000,-1.551169,3.737337,0.063551,0.000000
20.190000,-0.042618,12.515799,0.000000,-1.555359,3.776738,0.013671,0.000000
20.200000,-0.041898,12.478038,0.000000,-1.549645,3.814369,0.055843,0.000000
20.210000,-0.040533,12.439915,0.000000,-1.553959,3.854232,0.006226,0.000000
20.220000,-0.039822,12.401379,0.000000,-1.548380,3.891686,0.047982,0.000000
20.230000,-0.038470,12.362483,0.000000,-1.552834,3.931899,-0.001152,0.000000
20.240000,-0.037775,12.323170,0.000000,-1.547398,3.969236,0.040317,0.000000
20.250000,-0.036444,12.283498,0.000000,-1.552001,4.009692,-0.008144,0.000000
20.260000,-0.035771,12.243407,0.000000,-1.546711,4.046981,0.033150,0.000000
20.270000,-0.034465,12.202957,0.000000,-1.551463,4.087588,-0.014494,0.000000
20.280000,-0.033820,12.162085,0.000000,-1.546314,4.124901,0.026718,0.000000
20.290000,-0.032543,12.120855,0.000000,-1.551210,4.165584,-0.020005,0.000000
20.300000,-0.031927,12.079204,0.000000,-1.546195,4.202996,0.021198,0.000000
20.310000,-0.030682,12.037192,0.000000,-1.551223,4.243696,-0.024543,0.000000
20.320000,-0.030096,11.994758,0.000000,-1.546330,4.281282,0.016703,0.000000
20.330000,-0.028882,11.951962,0.000000,-1.551476,4.321957,-0.028028,0.000000
20.340000,-0.028327,11.908745,0.000000,-1.546688,4.359787,0.013296,0.000000
20.350000,-0.027143,11.865163,0.000000,-1.551935,4.400408,-0.030429,0.000000
20.360000,-0.026618,11.821161,0.000000,-1.547235,4.438546,0.010984,0.000000
20.370000,-0.025462,11.776791,0.000000,-1.552564,4.479097,-0.031763,0.000000
20.380000,-0.024963,11.732001,0.000000,-1.547932,4.517596,0.009730,0.000000
20.390000,-0.023833,11.686839,0.000000,-1.553321,4.558070,-0.032090,0.000000
